Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 22:16:30,31.31,79.04,101091,26.56,1
2026-03-17 22:16:40,31.31,79.04,101092,26.62,0
2026-03-17 22:16:50,31.31,79.04,101091,26.51,0
2026-03-17 22:17:00,31.31,79.05,101091,26.44,0
2026-03-17 22:17:10,31.31,79.05,101092,26.34,0
2026-03-17 22:17:21,31.31,79.05,101093,26.31,0
2026-03-17 22:17:31,31.31,79.04,101093,26.28,0
2026-03-17 22:17:41,31.30,79.06,101093,26.29,0
2026-03-17 22:17:51,31.30,79.07,101094,26.26,0
2026-03-17 22:18:02,31.29,79.06,101093,26.29,0
2026-03-17 22:18:12,31.29,79.03,101093,26.25,0
2026-03-17 22:18:22,31.29,79.03,101093,26.18,0
2026-03-17 22:18:32,31.29,79.04,101093,26.13,0
2026-03-17 22:18:43,31.29,79.02,101093,26.26,0
2026-03-17 22:18:53,31.29,78.98,101092,26.21,0
2026-03-17 22:19:03,31.29,79.00,101093,26.13,0
2026-03-17 22:19:13,31.29,79.03,101094,26.13,0
2026-03-17 22:19:23,31.28,79.04,101092,26.11,0
2026-03-17 22:19:34,31.28,79.06,101093,26.16,0
2026-03-17 22:19:44,31.28,79.01,101092,26.20,0
2026-03-17 22:19:54,31.28,78.98,101093,26.18,0
2026-03-17 22:20:04,31.28,79.00,101093,26.13,0
2026-03-17 22:20:15,31.28,79.01,101092,26.16,0
2026-03-17 22:20:25,31.28,78.97,101092,26.07,0
2026-03-17 22:20:35,31.29,78.91,101092,26.10,0
2026-03-17 22:20:45,31.29,78.91,101091,26.08,0
2026-03-17 22:20:56,31.29,78.93,101092,26.11,0
2026-03-17 22:21:06,31.29,78.95,101092,26.23,0
2026-03-17 22:21:16,31.28,78.95,101092,26.11,0
2026-03-17 22:21:26,31.28,78.97,101092,26.08,0
2026-03-17 22:21:36,31.28,78.95,101092,26.13,0
2026-03-17 22:21:47,31.28,78.93,101092,26.18,0
2026-03-17 22:21:57,31.28,78.94,101092,26.16,0
2026-03-17 22:22:07,31.28,78.96,101092,26.08,0
2026-03-17 22:22:17,31.28,78.97,101091,26.11,0
2026-03-17 22:22:28,31.28,78.94,101091,26.15,0
2026-03-17 22:22:38,31.28,78.94,101091,26.16,0
2026-03-17 22:22:48,31.28,78.89,101090,26.16,0
2026-03-17 22:22:58,31.28,78.89,101090,26.15,0
2026-03-17 22:23:09,31.27,78.94,101090,26.16,0
2026-03-17 22:23:19,31.27,78.94,101089,26.16,0
2026-03-17 22:23:29,31.27,78.92,101089,26.21,0
2026-03-17 22:23:39,31.27,78.95,101089,26.21,0
2026-03-17 22:23:50,31.27,78.94,101088,26.16,0
