Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 21:16:12,31.15,78.44,101049,28.11,0
2026-03-17 21:16:23,31.15,78.43,101049,28.13,0
2026-03-17 21:16:33,31.14,78.45,101048,28.14,0
2026-03-17 21:16:43,31.14,78.48,101047,28.18,0
2026-03-17 21:16:53,31.14,78.47,101048,28.18,0
2026-03-17 21:17:04,31.14,78.48,101048,28.24,0
2026-03-17 21:17:14,31.14,78.47,101047,28.18,0
2026-03-17 21:17:24,31.14,78.47,101046,28.26,0
2026-03-17 21:17:34,31.14,78.45,101047,28.31,0
2026-03-17 21:17:44,31.14,78.43,101046,28.31,0
2026-03-17 21:17:55,31.14,78.42,101046,28.43,0
2026-03-17 21:18:05,31.14,78.43,101045,28.30,0
2026-03-17 21:18:15,31.14,78.42,101045,28.54,0
2026-03-17 21:18:25,31.14,78.42,101044,28.41,0
2026-03-17 21:18:36,31.15,78.41,101044,28.45,0
2026-03-17 21:18:46,31.15,78.42,101044,28.49,0
2026-03-17 21:18:56,31.15,78.41,101044,28.41,0
2026-03-17 21:19:06,31.15,78.40,101044,28.45,0
2026-03-17 21:19:17,31.15,78.41,101044,28.43,0
2026-03-17 21:19:27,31.15,78.40,101043,28.49,0
2026-03-17 21:19:37,31.15,78.43,101043,28.60,0
2026-03-17 21:19:47,31.15,78.43,101042,28.50,1
2026-03-17 21:19:58,31.15,78.43,101042,28.56,1
2026-03-17 21:20:08,31.15,78.42,101042,28.56,1
2026-03-17 21:20:18,31.14,78.46,101043,28.64,1
2026-03-17 21:20:28,31.14,78.46,101042,28.68,1
2026-03-17 21:20:38,31.14,78.47,101042,28.70,1
2026-03-17 21:20:49,31.14,78.47,101042,28.64,1
2026-03-17 21:20:59,31.14,78.48,101042,28.70,1
2026-03-17 21:21:09,31.14,78.48,101042,28.68,1
2026-03-17 21:21:19,31.14,78.49,101042,28.72,0
2026-03-17 21:21:30,31.14,78.49,101042,28.77,0
2026-03-17 21:21:40,31.14,78.47,101042,28.83,0
2026-03-17 21:21:50,31.14,78.45,101042,28.87,0
2026-03-17 21:22:00,31.14,78.44,101041,28.77,0
2026-03-17 21:22:11,31.14,78.46,101042,28.77,0
2026-03-17 21:22:21,31.14,78.47,101041,28.89,0
2026-03-17 21:22:31,31.14,78.48,101041,28.79,0
2026-03-17 21:22:41,31.14,78.51,101041,28.81,0
2026-03-17 21:22:51,31.14,78.49,101041,28.87,0
2026-03-17 21:23:02,31.14,78.47,101041,28.83,0
2026-03-17 21:23:12,31.14,78.48,101040,28.89,0
2026-03-17 21:23:22,31.14,78.50,101040,28.87,0
2026-03-17 21:23:32,31.14,78.52,101040,28.91,0
2026-03-17 21:23:43,31.13,78.56,101040,28.97,0
2026-03-17 21:23:53,31.13,78.53,101040,28.97,0
